count,from,to,lat1,lon1,lat2,lon2
1,Gabon,Congo (Kinshasa),-0.803689,11.609444,-4.038333,21.758664
1,Gabon,Cote d'Ivoire,-0.803689,11.609444,7.539989,-5.54708
1,Gabon,Equatorial Guinea,-0.803689,11.609444,1.650801,10.267895
1,Gabon,Ethiopia,-0.803689,11.609444,9.145,40.489673
1,Gabon,France,-0.803689,11.609444,46.227638,2.213749
1,Gabon,Morocco,-0.803689,11.609444,31.791702,-7.09262
2,Gabon,Nigeria,-0.803689,11.609444,9.081999,8.675277
1,Gabon,Rwanda,-0.803689,11.609444,-1.940278,29.873888
1,Gabon,South Africa,-0.803689,11.609444,-30.559482,22.937506
1,Gabon,Togo,-0.803689,11.609444,8.619543,0.824782
1,Gabon,Turkey,-0.803689,11.609444,38.963745,35.243322
1,Gambia,Guinea-Bissau,13.443182,-15.310139,11.803749,-15.180413
1,Gambia,Morocco,13.443182,-15.310139,31.791702,-7.09262
4,Gambia,Senegal,13.443182,-15.310139,14.497401,-14.452362
2,Gambia,Sierra Leone,13.443182,-15.310139,8.460555,-11.779889
4,Gambia,Spain,13.443182,-15.310139,40.463667,-3.74922
2,Georgia,Austria,32.1656221,-82.9000751,47.516231,14.550072
2,Georgia,Azerbaijan,32.1656221,-82.9000751,40.143105,47.576927
3,Georgia,Belarus,32.1656221,-82.9000751,53.709807,27.953389
1,Georgia,China,32.1656221,-82.9000751,35.86166,104.195397
2,Georgia,France,32.1656221,-82.9000751,46.227638,2.213749
1,Georgia,Germany,32.1656221,-82.9000751,51.165691,10.451526
1,Georgia,Greece,32.1656221,-82.9000751,39.074208,21.824312
2,Georgia,Iraq,32.1656221,-82.9000751,33.223191,43.679291
3,Georgia,Israel,32.1656221,-82.9000751,31.046051,34.851612
1,Georgia,Italy,32.1656221,-82.9000751,41.87194,12.56738
2,Georgia,Kazakhstan,32.1656221,-82.9000751,48.019573,66.923684
2,Georgia,Latvia,32.1656221,-82.9000751,56.879635,24.603189
1,Georgia,Lithuania,32.1656221,-82.9000751,55.169438,23.881275
2,Georgia,Netherlands,32.1656221,-82.9000751,52.132633,5.291266
3,Georgia,Poland,32.1656221,-82.9000751,51.919438,19.145136
4,Georgia,Russia,32.1656221,-82.9000751,61.52401,105.318756
5,Georgia,Turkey,32.1656221,-82.9000751,38.963745,35.243322
7,Georgia,Ukraine,32.1656221,-82.9000751,48.379433,31.16558
1,Georgia,United Arab Emirates,32.1656221,-82.9000751,23.424076,53.847818
2,Germany,Albania,51.165691,10.451526,41.153332,20.168331
3,Germany,Algeria,51.165691,10.451526,28.033886,1.659626
1,Germany,Angola,51.165691,10.451526,-11.202692,17.873887
1,Germany,Argentina,51.165691,10.451526,-38.416097,-63.616672
52,Germany,Austria,51.165691,10.451526,47.516231,14.550072
3,Germany,Azerbaijan,51.165691,10.451526,40.143105,47.576927
1,Germany,Bahrain,51.165691,10.451526,26.0667,50.5577
4,Germany,Belarus,51.165691,10.451526,53.709807,27.953389
11,Germany,Belgium,51.165691,10.451526,50.503887,4.469936
2,Germany,Bosnia and Herzegovina,51.165691,10.451526,43.915886,17.679076
9,Germany,Brazil,51.165691,10.451526,-14.235004,-51.92528
8,Germany,Bulgaria,51.165691,10.451526,42.733883,25.48583
19,Germany,Canada,51.165691,10.451526,56.130366,-106.346771
4,Germany,Cape Verde,51.165691,10.451526,15.120142,-23.6051721
17,Germany,China,51.165691,10.451526,35.86166,104.195397
2,Germany,Colombia,51.165691,10.451526,4.570868,-74.297333
45,Germany,Croatia,51.165691,10.451526,45.1,15.2
4,Germany,Cuba,51.165691,10.451526,21.521757,-77.781167
8,Germany,Cyprus,51.165691,10.451526,35.126413,33.429859
12,Germany,Czech Republic,51.165691,10.451526,49.817492,15.472962
20,Germany,Denmark,51.165691,10.451526,56.26392,9.501785
7,Germany,Dominican Republic,51.165691,10.451526,18.735693,-70.162651
17,Germany,Egypt,51.165691,10.451526,26.820553,30.802498
2,Germany,Estonia,51.165691,10.451526,58.595272,25.013607
2,Germany,Ethiopia,51.165691,10.451526,9.145,40.489673
16,Germany,Finland,51.165691,10.451526,61.92411,25.748151
61,Germany,France,51.165691,10.451526,46.227638,2.213749
1,Germany,Georgia,51.165691,10.451526,32.1656221,-82.9000751
1,Germany,Ghana,51.165691,10.451526,7.946527,-1.023194
151,Germany,Greece,51.165691,10.451526,39.074208,21.824312
2,Germany,Guernsey,51.165691,10.451526,49.465691,-2.585278
3,Germany,Hong Kong,51.165691,10.451526,22.396428,114.109497
9,Germany,Hungary,51.165691,10.451526,47.162494,19.503304
4,Germany,Iceland,51.165691,10.451526,64.963051,-19.020835
12,Germany,India,51.165691,10.451526,20.593684,78.96288
5,Germany,Iran,51.165691,10.451526,32.427908,53.688046
5,Germany,Iraq,51.165691,10.451526,33.223191,43.679291
18,Germany,Ireland,51.165691,10.451526,53.41291,-8.24389
10,Germany,Israel,51.165691,10.451526,31.046051,34.851612
171,Germany,Italy,51.165691,10.451526,41.87194,12.56738
1,Germany,Jamaica,51.165691,10.451526,18.109581,-77.297508
11,Germany,Japan,51.165691,10.451526,36.204824,138.252924
2,Germany,Jersey,51.165691,10.451526,49.214439,-2.13125
5,Germany,Jordan,51.165691,10.451526,30.585164,36.238414
4,Germany,Kazakhstan,51.165691,10.451526,48.019573,66.923684
2,Germany,Kenya,51.165691,10.451526,-0.023559,37.906193
2,Germany,Kuwait,51.165691,10.451526,29.31166,47.481766
12,Germany,Latvia,51.165691,10.451526,56.879635,24.603189
3,Germany,Lebanon,51.165691,10.451526,33.854721,35.862285
6,Germany,Lithuania,51.165691,10.451526,55.169438,23.881275
7,Germany,Luxembourg,51.165691,10.451526,49.815273,6.129583
5,Germany,Macedonia,51.165691,10.451526,41.608635,21.745275
3,Germany,Malaysia,51.165691,10.451526,4.210484,101.975766
1,Germany,Maldives,51.165691,10.451526,1.977247,73.5361034
7,Germany,Malta,51.165691,10.451526,35.937496,14.375416
1,Germany,Mauritius,51.165691,10.451526,-20.348404,57.552152
2,Germany,Mexico,51.165691,10.451526,23.634501,-102.552784
2,Germany,Moldova,51.165691,10.451526,47.411631,28.369885
2,Germany,Montenegro,51.165691,10.451526,42.708678,19.37439
20,Germany,Morocco,51.165691,10.451526,31.791702,-7.09262
1,Germany,Namibia,51.165691,10.451526,-22.95764,18.49041
23,Germany,Netherlands,51.165691,10.451526,52.132633,5.291266
1,Germany,Netherlands Antilles,51.165691,10.451526,12.2018902,-68.2623822
4,Germany,Nigeria,51.165691,10.451526,9.081999,8.675277
22,Germany,Norway,51.165691,10.451526,60.472024,8.468946
2,Germany,Oman,51.165691,10.451526,21.512583,55.923255
40,Germany,Poland,51.165691,10.451526,51.919438,19.145136
57,Germany,Portugal,51.165691,10.451526,39.399872,-8.224454
1,Germany,Puerto Rico,51.165691,10.451526,18.220833,-66.590149
8,Germany,Qatar,51.165691,10.451526,25.354826,51.183884
13,Germany,Romania,51.165691,10.451526,45.943161,24.96676
35,Germany,Russia,51.165691,10.451526,61.52401,105.318756
10,Germany,Saudi Arabia,51.165691,10.451526,23.885942,45.079162
18,Germany,Serbia,51.165691,10.451526,44.016521,21.005859
1,Germany,Seychelles,51.165691,10.451526,-4.679574,55.491977
7,Germany,Singapore,51.165691,10.451526,1.352083,103.819836
4,Germany,Slovenia,51.165691,10.451526,46.151241,14.995463
6,Germany,South Africa,51.165691,10.451526,-30.559482,22.937506
310,Germany,Spain,51.165691,10.451526,40.463667,-3.74922
1,Germany,Sri Lanka,51.165691,10.451526,7.873054,80.771797
20,Germany,Sweden,51.165691,10.451526,60.128161,18.643501
46,Germany,Switzerland,51.165691,10.451526,46.818188,8.227512
1,Germany,Taiwan,51.165691,10.451526,23.69781,120.960515
1,Germany,Tajikistan,51.165691,10.451526,38.861034,71.276093
4,Germany,Thailand,51.165691,10.451526,15.870032,100.992541
1,Germany,Trinidad and Tobago,51.165691,10.451526,10.691803,-61.222503
31,Germany,Tunisia,51.165691,10.451526,33.886917,9.537499
109,Germany,Turkey,51.165691,10.451526,38.963745,35.243322
1,Germany,Turkmenistan,51.165691,10.451526,38.969719,59.556278
11,Germany,Ukraine,51.165691,10.451526,48.379433,31.16558
21,Germany,United Arab Emirates,51.165691,10.451526,23.424076,53.847818
92,Germany,United Kingdom,51.165691,10.451526,55.378051,-3.435973
102,Germany,United States,51.165691,10.451526,37.09024,-95.712891
1,Germany,Uzbekistan,51.165691,10.451526,41.377491,64.585262
1,Germany,Venezuela,51.165691,10.451526,6.42375,-66.58973
4,Germany,Vietnam,51.165691,10.451526,14.058324,108.277199
1,Ghana,Benin,7.946527,-1.023194,9.30769,2.315834
1,Ghana,Burkina Faso,7.946527,-1.023194,12.238333,-1.561593
8,Ghana,Cote d'Ivoire,7.946527,-1.023194,7.539989,-5.54708
1,Ghana,Egypt,7.946527,-1.023194,26.820553,30.802498
1,Ghana,Ethiopia,7.946527,-1.023194,9.145,40.489673
1,Ghana,Germany,7.946527,-1.023194,51.165691,10.451526
1,Ghana,Italy,7.946527,-1.023194,41.87194,12.56738
1,Ghana,Kenya,7.946527,-1.023194,-0.023559,37.906193
1,Ghana,Lebanon,7.946527,-1.023194,33.854721,35.862285
5,Ghana,Liberia,7.946527,-1.023194,6.428055,-9.429499
1,Ghana,Morocco,7.946527,-1.023194,31.791702,-7.09262
1,Ghana,Namibia,7.946527,-1.023194,-22.95764,18.49041
1,Ghana,Netherlands,7.946527,-1.023194,52.132633,5.291266
5,Ghana,Nigeria,7.946527,-1.023194,9.081999,8.675277
1,Ghana,Portugal,7.946527,-1.023194,39.399872,-8.224454
3,Ghana,Senegal,7.946527,-1.023194,14.497401,-14.452362
3,Ghana,Sierra Leone,7.946527,-1.023194,8.460555,-11.779889
1,Ghana,South Africa,7.946527,-1.023194,-30.559482,22.937506
1,Ghana,Spain,7.946527,-1.023194,40.463667,-3.74922
1,Ghana,Togo,7.946527,-1.023194,8.619543,0.824782
1,Ghana,Turkey,7.946527,-1.023194,38.963745,35.243322
1,Ghana,United Arab Emirates,7.946527,-1.023194,23.424076,53.847818
2,Ghana,United Kingdom,7.946527,-1.023194,55.378051,-3.435973
1,Ghana,United States,7.946527,-1.023194,37.09024,-95.712891
6,Gibraltar,United Kingdom,36.140751,-5.353585,55.378051,-3.435973
2,Greece,Albania,39.074208,21.824312,41.153332,20.168331
1,Greece,Armenia,39.074208,21.824312,40.069099,45.038189
36,Greece,Austria,39.074208,21.824312,47.516231,14.550072
18,Greece,Belgium,39.074208,21.824312,50.503887,4.469936
4,Greece,Bulgaria,39.074208,21.824312,42.733883,25.48583
2,Greece,Canada,39.074208,21.824312,56.130366,-106.346771
2,Greece,Croatia,39.074208,21.824312,45.1,15.2
11,Greece,Cyprus,39.074208,21.824312,35.126413,33.429859
4,Greece,Czech Republic,39.074208,21.824312,49.817492,15.472962
7,Greece,Denmark,39.074208,21.824312,56.26392,9.501785
4,Greece,Egypt,39.074208,21.824312,26.820553,30.802498
1,Greece,Estonia,39.074208,21.824312,58.595272,25.013607
2,Greece,Finland,39.074208,21.824312,61.92411,25.748151
25,Greece,France,39.074208,21.824312,46.227638,2.213749
1,Greece,Georgia,39.074208,21.824312,32.1656221,-82.9000751
141,Greece,Germany,39.074208,21.824312,51.165691,10.451526
2,Greece,Hungary,39.074208,21.824312,47.162494,19.503304
3,Greece,Ireland,39.074208,21.824312,53.41291,-8.24389
3,Greece,Israel,39.074208,21.824312,31.046051,34.851612
24,Greece,Italy,39.074208,21.824312,41.87194,12.56738
1,Greece,Jordan,39.074208,21.824312,30.585164,36.238414
2,Greece,Latvia,39.074208,21.824312,56.879635,24.603189
1,Greece,Lebanon,39.074208,21.824312,33.854721,35.862285
4,Greece,Lithuania,39.074208,21.824312,55.169438,23.881275
4,Greece,Luxembourg,39.074208,21.824312,49.815273,6.129583
1,Greece,Malta,39.074208,21.824312,35.937496,14.375416
1,Greece,Moldova,39.074208,21.824312,47.411631,28.369885
21,Greece,Netherlands,39.074208,21.824312,52.132633,5.291266
11,Greece,Norway,39.074208,21.824312,60.472024,8.468946
7,Greece,Poland,39.074208,21.824312,51.919438,19.145136
2,Greece,Qatar,39.074208,21.824312,25.354826,51.183884
4,Greece,Romania,39.074208,21.824312,45.943161,24.96676
28,Greece,Russia,39.074208,21.824312,61.52401,105.318756
4,Greece,Serbia,39.074208,21.824312,44.016521,21.005859
7,Greece,Spain,39.074208,21.824312,40.463667,-3.74922
10,Greece,Sweden,39.074208,21.824312,60.128161,18.643501
14,Greece,Switzerland,39.074208,21.824312,46.818188,8.227512
6,Greece,Turkey,39.074208,21.824312,38.963745,35.243322
5,Greece,Ukraine,39.074208,21.824312,48.379433,31.16558
3,Greece,United Arab Emirates,39.074208,21.824312,23.424076,53.847818
95,Greece,United Kingdom,39.074208,21.824312,55.378051,-3.435973
3,Greece,United States,39.074208,21.824312,37.09024,-95.712891
1,Greenland,Denmark,71.706936,-42.604303,56.26392,9.501785
3,Greenland,Iceland,71.706936,-42.604303,64.963051,-19.020835
1,Grenada,Barbados,12.1165,-61.679,13.193887,-59.543198
2,Grenada,Canada,12.1165,-61.679,56.130366,-106.346771
2,Grenada,Saint Lucia,12.1165,-61.679,13.909444,-60.978893
1,Grenada,Saint Vincent and the Grenadines,12.1165,-61.679,13.2528179,-61.1971628
3,Grenada,Trinidad and Tobago,12.1165,-61.679,10.691803,-61.222503
4,Grenada,United States,12.1165,-61.679,37.09024,-95.712891
1,Grenada,Venezuela,12.1165,-61.679,6.42375,-66.58973
2,Guadeloupe,Antigua and Barbuda,16.265,-61.551,17.060816,-61.796428
1,Guadeloupe,Canada,16.265,-61.551,56.130366,-106.346771
3,Guadeloupe,Dominica,16.265,-61.551,15.414999,-61.370976
3,Guadeloupe,Dominican Republic,16.265,-61.551,18.735693,-70.162651
6,Guadeloupe,France,16.265,-61.551,46.227638,2.213749
2,Guadeloupe,Haiti,16.265,-61.551,18.971187,-72.285215
5,Guadeloupe,Martinique,16.265,-61.551,14.641528,-61.024174
1,Guadeloupe,Netherlands Antilles,16.265,-61.551,12.2018902,-68.2623822
2,Guadeloupe,Puerto Rico,16.265,-61.551,18.220833,-66.590149
2,Guadeloupe,United States,16.265,-61.551,37.09024,-95.712891
1,Guam,Australia,13.444304,144.793731,-25.274398,133.775136
1,Guam,Hong Kong,13.444304,144.793731,22.396428,114.109497
19,Guam,Japan,13.444304,144.793731,36.204824,138.252924
2,Guam,Micronesia,13.444304,144.793731,6.8874813,158.2150717
2,Guam,Northern Mariana Islands,13.444304,144.793731,15.0979,145.6739
1,Guam,Palau,13.444304,144.793731,7.51498,134.58252
2,Guam,Philippines,13.444304,144.793731,12.879721,121.774017
1,Guam,South Korea,13.444304,144.793731,35.907757,127.766922
2,Guam,Taiwan,13.444304,144.793731,23.69781,120.960515
1,Guam,United States,13.444304,144.793731,37.09024,-95.712891
2,Guatemala,Belize,15.783471,-90.230759,17.189877,-88.49765
1,Guatemala,Colombia,15.783471,-90.230759,4.570868,-74.297333
2,Guatemala,Costa Rica,15.783471,-90.230759,9.748917,-83.753428
3,Guatemala,El Salvador,15.783471,-90.230759,13.794185,-88.89653
8,Guatemala,Honduras,15.783471,-90.230759,15.199999,-86.241905
1,Guatemala,Mexico,15.783471,-90.230759,23.634501,-102.552784
1,Guatemala,Nicaragua,15.783471,-90.230759,12.865416,-85.207229
1,Guatemala,Panama,15.783471,-90.230759,8.537981,-80.782127
17,Guatemala,United States,15.783471,-90.230759,37.09024,-95.712891
1,Guernsey,France,49.465691,-2.585278,46.227638,2.213749
1,Guernsey,Germany,49.465691,-2.585278,51.165691,10.451526
4,Guernsey,Jersey,49.465691,-2.585278,49.214439,-2.13125
1,Guernsey,Netherlands,49.465691,-2.585278,52.132633,5.291266
11,Guernsey,United Kingdom,49.465691,-2.585278,55.378051,-3.435973
2,Guinea,Cote d'Ivoire,9.945587,-9.696645,7.539989,-5.54708
1,Guinea,France,9.945587,-9.696645,46.227638,2.213749
2,Guinea,Guinea-Bissau,9.945587,-9.696645,11.803749,-15.180413
2,Guinea,Mali,9.945587,-9.696645,17.570692,-3.996166
1,Guinea,Mauritania,9.945587,-9.696645,21.00789,-10.940835
1,Guinea,Morocco,9.945587,-9.696645,31.791702,-7.09262
8,Guinea,Senegal,9.945587,-9.696645,14.497401,-14.452362
1,Guinea,Togo,9.945587,-9.696645,8.619543,0.824782
1,Guinea-Bissau,Gambia,11.803749,-15.180413,13.443182,-15.310139
2,Guinea-Bissau,Guinea,11.803749,-15.180413,9.945587,-9.696645
1,Guinea-Bissau,Morocco,11.803749,-15.180413,31.791702,-7.09262
2,Guinea-Bissau,Senegal,11.803749,-15.180413,14.497401,-14.452362
1,Guyana,Barbados,4.860416,-58.93018,13.193887,-59.543198
2,Guyana,Canada,4.860416,-58.93018,56.130366,-106.346771
1,Guyana,Jamaica,4.860416,-58.93018,18.109581,-77.297508
1,Guyana,Suriname,4.860416,-58.93018,3.919305,-56.027783
1,Guyana,Trinidad and Tobago,4.860416,-58.93018,10.691803,-61.222503
2,Guyana,United States,4.860416,-58.93018,37.09024,-95.712891
1,Guyana,Venezuela,4.860416,-58.93018,6.42375,-66.58973
1,Haiti,Canada,18.971187,-72.285215,56.130366,-106.346771
3,Haiti,Dominican Republic,18.971187,-72.285215,18.735693,-70.162651
2,Haiti,Guadeloupe,18.971187,-72.285215,16.265,-61.551
1,Haiti,Netherlands Antilles,18.971187,-72.285215,12.2018902,-68.2623822
2,Haiti,Panama,18.971187,-72.285215,8.537981,-80.782127
3,Haiti,Turks and Caicos Islands,18.971187,-72.285215,21.694025,-71.797928
13,Haiti,United States,18.971187,-72.285215,37.09024,-95.712891
2,Honduras,Belize,15.199999,-86.241905,17.189877,-88.49765
2,Honduras,Cayman Islands,15.199999,-86.241905,19.3133,-81.2546
5,Honduras,Costa Rica,15.199999,-86.241905,9.748917,-83.753428
3,Honduras,El Salvador,15.199999,-86.241905,13.794185,-88.89653
10,Honduras,Guatemala,15.199999,-86.241905,15.783471,-90.230759
2,Honduras,Panama,15.199999,-86.241905,8.537981,-80.782127
19,Honduras,United States,15.199999,-86.241905,37.09024,-95.712891
15,Hong Kong,Australia,22.396428,114.109497,-25.274398,133.775136
3,Hong Kong,Bangladesh,22.396428,114.109497,23.684994,90.356331
2,Hong Kong,Brunei,22.396428,114.109497,4.535277,114.727669
1,Hong Kong,Burma,22.396428,114.109497,21.913965,95.956223
2,Hong Kong,Cambodia,22.396428,114.109497,12.565679,104.990963
4,Hong Kong,Canada,22.396428,114.109497,56.130366,-106.346771
117,Hong Kong,China,22.396428,114.109497,35.86166,104.195397
1,Hong Kong,Ethiopia,22.396428,114.109497,9.145,40.489673
2,Hong Kong,Fiji,22.396428,114.109497,-17.713371,178.065032
1,Hong Kong,Finland,22.396428,114.109497,61.92411,25.748151
3,Hong Kong,France,22.396428,114.109497,46.227638,2.213749
3,Hong Kong,Germany,22.396428,114.109497,51.165691,10.451526
1,Hong Kong,Guam,22.396428,114.109497,13.444304,144.793731
13,Hong Kong,India,22.396428,114.109497,20.593684,78.96288
10,Hong Kong,Indonesia,22.396428,114.109497,-0.789275,113.921327
1,Hong Kong,Israel,22.396428,114.109497,31.046051,34.851612
2,Hong Kong,Italy,22.396428,114.109497,41.87194,12.56738
27,Hong Kong,Japan,22.396428,114.109497,36.204824,138.252924
1,Hong Kong,Kazakhstan,22.396428,114.109497,48.019573,66.923684
11,Hong Kong,Malaysia,22.396428,114.109497,4.210484,101.975766
2,Hong Kong,Maldives,22.396428,114.109497,1.977247,73.5361034
1,Hong Kong,Mauritius,22.396428,114.109497,-20.348404,57.552152
2,Hong Kong,Mongolia,22.396428,114.109497,46.862496,103.846656
1,Hong Kong,Nepal,22.396428,114.109497,28.394857,84.124008
2,Hong Kong,Netherlands,22.396428,114.109497,52.132633,5.291266
3,Hong Kong,New Zealand,22.396428,114.109497,-40.900557,174.885971
1,Hong Kong,Papua New Guinea,22.396428,114.109497,-6.314993,143.95555
11,Hong Kong,Philippines,22.396428,114.109497,12.879721,121.774017
2,Hong Kong,Qatar,22.396428,114.109497,25.354826,51.183884
8,Hong Kong,Russia,22.396428,114.109497,61.52401,105.318756
1,Hong Kong,Saudi Arabia,22.396428,114.109497,23.885942,45.079162
8,Hong Kong,Singapore,22.396428,114.109497,1.352083,103.819836
2,Hong Kong,South Africa,22.396428,114.109497,-30.559482,22.937506
6,Hong Kong,South Korea,22.396428,114.109497,35.907757,127.766922
1,Hong Kong,Switzerland,22.396428,114.109497,46.818188,8.227512
13,Hong Kong,Taiwan,22.396428,114.109497,23.69781,120.960515
24,Hong Kong,Thailand,22.396428,114.109497,15.870032,100.992541
1,Hong Kong,Turkey,22.396428,114.109497,38.963745,35.243322
5,Hong Kong,United Arab Emirates,22.396428,114.109497,23.424076,53.847818
3,Hong Kong,United Kingdom,22.396428,114.109497,55.378051,-3.435973
16,Hong Kong,United States,22.396428,114.109497,37.09024,-95.712891
10,Hong Kong,Vietnam,22.396428,114.109497,14.058324,108.277199
1,Hungary,Austria,47.162494,19.503304,47.516231,14.550072
1,Hungary,Azerbaijan,47.162494,19.503304,40.143105,47.576927
1,Hungary,Belarus,47.162494,19.503304,53.709807,27.953389
3,Hungary,Belgium,47.162494,19.503304,50.503887,4.469936
1,Hungary,Croatia,47.162494,19.503304,45.1,15.2
1,Hungary,Cyprus,47.162494,19.503304,35.126413,33.429859
2,Hungary,Czech Republic,47.162494,19.503304,49.817492,15.472962
3,Hungary,Denmark,47.162494,19.503304,56.26392,9.501785
1,Hungary,Egypt,47.162494,19.503304,26.820553,30.802498
3,Hungary,Finland,47.162494,19.503304,61.92411,25.748151
4,Hungary,France,47.162494,19.503304,46.227638,2.213749
10,Hungary,Germany,47.162494,19.503304,51.165691,10.451526
2,Hungary,Greece,47.162494,19.503304,39.074208,21.824312
2,Hungary,Ireland,47.162494,19.503304,53.41291,-8.24389
2,Hungary,Israel,47.162494,19.503304,31.046051,34.851612
11,Hungary,Italy,47.162494,19.503304,41.87194,12.56738
1,Hungary,Latvia,47.162494,19.503304,56.879635,24.603189
